,glottocode,label_,outlier_prob,cluster_prob,x,y
775,wiwi1237,7,0.0,1.0,-1.4162658189678956,0.700698849903006
776,woge1237,1,0.0,1.0,2.30360058778393,0.08597198997178881
777,woiw1237,13,0.0,1.0,-1.0806921344767793,-1.5793321914242204
778,woli1241,7,0.0,1.0,-1.4162658189678963,0.7006988499030058
779,wong1246,9,0.0,1.0,-0.31497134898473855,0.6698580662230128
780,wulg1239,4,0.0,1.0,-0.009482651429613609,-2.102576087261872
781,wuvu1239,2,0.0,1.0,2.2170995311820354,-0.27454168202392615
782,xibe1242,13,0.0,1.0,-1.5605753819471437,-0.48741844995842143
783,yabe1254,11,0.0,1.0,1.9738324697147542,0.10626310291590206
784,yadh1237,13,0.0,1.0,-0.680169416232895,-1.408325414832687
785,yagw1240,13,0.0,1.0,0.024624683706001148,-0.24281817141954487
786,yaka1269,3,0.0,1.0,0.8364035379547758,-1.3208092956623025
787,yaka1272,3,0.0,1.0,0.35136724695476107,1.4608293195434972
788,yaka1277,1,0.0,1.0,2.0760304419555027,0.5327045422617802
789,yala1262,9,0.0,1.0,-1.8320428237144715,-0.003069301843367522
790,yala1262a,9,0.0,1.0,-1.832042823714471,-0.003069301843380821
791,yama1264,13,0.0,1.0,-0.6158351471150598,-1.1131933625483603
792,yami1254,7,0.0,1.0,-1.4162658189678956,0.7006988499030059
793,yand1253,9,0.0,1.0,-1.3596398468051156,0.0396321413200457
794,yand1253a,9,0.0,1.0,-1.319191840319823,-0.006323324203256437
795,yany1243,9,0.0,1.0,-0.9411386430500562,0.2728540370145416
796,yaqu1251,-1,0.0,0.0,0.17553954983792222,0.20956495632743005
797,yavi1244,3,0.0,1.0,0.7547582939946365,-0.46214729841333063
798,yele1255,5,0.0,1.0,2.771648932020366,0.6561669283716611
799,yelm1242,7,0.0,1.0,-1.5852470941473826,0.642264929911947
800,yidi1250,4,0.0,1.0,0.21199360273815812,-1.3613261454482464
801,yidi1250a,4,0.0,1.0,0.21427605573927136,-1.1829665211752876
802,yind1247,9,0.0,1.0,-1.2527560311487238,-0.10480823313156395
803,yiry1245,9,0.0,1.0,-0.7057576593462433,0.10698740775756219
804,yomb1244,-1,0.5,0.0,-0.17794128985110505,1.775271665252659
805,yort1237,13,0.0,1.0,-0.2906877817489461,-1.2255891171213962
806,yuca1254,9,0.0,1.0,-1.576396579399817,-0.3962303855009635
807,yugu1249,13,0.0,1.0,-0.0779248929859253,-0.5179445374950548
808,yuki1243,8,0.0,1.0,-2.219139610191312,-0.08030698749958488
809,yulp1239,9,0.0,1.0,-1.5684402883239261,-0.3219242414854104
810,yura1255,-1,0.0,0.0,-0.8086387159225192,-2.0455929518701543
811,yuro1248,13,0.0,1.0,-0.6290396291835029,0.36732922930301914
812,yuwa1244,13,0.0,1.0,-0.7021932398186905,-0.6047072761290675
813,zaba1237,7,0.0,1.0,-1.4162658189678954,0.7006988499030053
814,zinz1238,3,0.0,1.0,0.8234348162365636,-1.1531127078517065
815,zulu1248,4,0.0,1.0,0.3714290383437102,-1.8917771124311111
