"meZmeB","myBmeB","myZmeB","weBmeB","weZmeB","wyBmeB","wyZmeB","myBmeZ","myZmeZ","weBmeZ","weZmeZ","wyBmeZ","wyZmeZ","myZmyB","weBmyB","weZmyB","wyBmyB","wyZmyB","weBmyZ","weZmyZ","wyBmyZ","wyZmyZ","weZweB","wyBweB","wyZweB","wyBweZ","wyZweZ","wyZwyB","Glottocode"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"paez1247"
0.2,0.5,0.7,0,0.2,0.5,0.7,0.5,0.7,0.2,0,0.5,0.7,0.6,0.5,0.5,0,0.6,0.7,0.7,0.6,0,0.2,0.5,0.7,0.5,0.7,0.6,"pali1274"
0.4,0.4,0.6,0,0.4,0.4,0.6,0.6,0.6,0.4,0,0.6,0.6,0.4,0.4,0.6,0,0.4,0.6,0.6,0.4,0,0.4,0.4,0.6,0.6,0.6,0.4,"pana1305"
0.5,0.4,0.9,0,0.5,0.4,0.9,0.9,0.4,0.5,0,0.9,0.4,0.5,0.4,0.9,0,0.5,0.9,0.4,0.5,0,0.5,0.4,0.9,0.9,0.4,0.5,"panj1256"
0.875,1,0.875,0,0.875,1,0.875,0.5,0.125,0.875,0,0.5,0.125,0.375,1,0.5,0,0.375,0.875,0.125,0.375,0,0.875,1,0.875,0.5,0.125,0.375,"pash1269"
0.333333333333333,0.444444444444444,0.333333333333333,0.444444444444444,0,0.444444444444444,0.444444444444444,0.444444444444444,0,0.444444444444444,0.333333333333333,0.444444444444444,0.444444444444444,0.444444444444444,0.666666666666667,0.444444444444444,0.666666666666667,0,0.444444444444444,0.333333333333333,0.444444444444444,0.444444444444444,0.444444444444444,0,0.666666666666667,0.444444444444444,0.444444444444444,0.666666666666667,"penr1237"
0.352941176470588,0.294117647058824,0.588235294117647,0,0.352941176470588,0.294117647058824,0.588235294117647,0.529411764705882,0.294117647058824,0.352941176470588,0,0.529411764705882,0.294117647058824,0.352941176470588,0.294117647058824,0.529411764705882,0,0.352941176470588,0.588235294117647,0.294117647058824,0.352941176470588,0,0.352941176470588,0.294117647058824,0.588235294117647,0.529411764705882,0.294117647058824,0.352941176470588,"phai1238"
0,0.571428571428571,0.571428571428571,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0,0,0.571428571428571,0.571428571428571,0,0.571428571428571,0.571428571428571,0,0,0.571428571428571,0.571428571428571,0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0,"phen1239"
0,0.615384615384615,0.461538461538462,0,0,0.615384615384615,0.461538461538462,0.615384615384615,0.461538461538462,0,0,0.615384615384615,0.461538461538462,0.461538461538462,0.615384615384615,0.615384615384615,0,0.461538461538462,0.461538461538462,0.461538461538462,0.461538461538462,0,0,0.615384615384615,0.461538461538462,0.615384615384615,0.461538461538462,0.461538461538462,"pila1245"
0.555555555555556,0.666666666666667,0.666666666666667,0,0.555555555555556,0.666666666666667,0.666666666666667,0.888888888888889,0.888888888888889,0.555555555555556,0,0.888888888888889,0.888888888888889,0.222222222222222,0.666666666666667,0.888888888888889,0,0.222222222222222,0.666666666666667,0.888888888888889,0.222222222222222,0,0.555555555555556,0.666666666666667,0.666666666666667,0.888888888888889,0.888888888888889,0.222222222222222,"pint1250"
0.333333333333333,0.666666666666667,0.555555555555556,0,0.333333333333333,0.666666666666667,0.555555555555556,0.888888888888889,0.888888888888889,0.333333333333333,0,0.888888888888889,0.888888888888889,0.555555555555556,0.666666666666667,0.888888888888889,0,0.555555555555556,0.555555555555556,0.888888888888889,0.555555555555556,0,0.333333333333333,0.666666666666667,0.555555555555556,0.888888888888889,0.888888888888889,0.555555555555556,"pirr1240"
0.75,0.625,0.625,0,0.75,0.625,0.625,0.875,0.875,0.75,0,0.875,0.875,0,0.625,0.875,0,0,0.625,0.875,0,0,0.75,0.625,0.625,0.875,0.875,0,"pitj1243"
1,0.833333333333333,0.833333333333333,0,1,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,1,0,0.666666666666667,0.666666666666667,0,0.833333333333333,0.666666666666667,0,0,0.833333333333333,0.666666666666667,0,0,1,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0,"pitt1247"
0.428571428571429,0.428571428571429,0.428571428571429,0,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0,0.428571428571429,0,0.714285714285714,0,0.714285714285714,0.428571428571429,0.714285714285714,0,0.714285714285714,0.428571428571429,0,0.714285714285714,0,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0,0.714285714285714,"polc1243"
0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0.857142857142857,"poli1260"
0.142857142857143,0.285714285714286,0.428571428571429,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0.142857142857143,0,0.428571428571429,0.285714285714286,0.142857142857143,0.285714285714286,0.428571428571429,0,0.142857142857143,0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0.142857142857143,"port1283"
0.75,0,0.75,0,0.75,0,0.75,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0.75,0,0.75,0,0.75,0,0.75,0.75,0,0.75,"prus1238"
0.6,1,0.6,0,0.6,1,0.6,1,0,0.6,0,1,0,1,1,1,0,1,0.6,0,1,0,0.6,1,0.6,1,0,1,"puel1244"
0.214285714285714,0.357142857142857,0.571428571428571,0,0.214285714285714,0.357142857142857,0.571428571428571,0.571428571428571,0.357142857142857,0.214285714285714,0,0.571428571428571,0.357142857142857,0.214285714285714,0.357142857142857,0.571428571428571,0,0.214285714285714,0.571428571428571,0.357142857142857,0.214285714285714,0,0.214285714285714,0.357142857142857,0.571428571428571,0.571428571428571,0.357142857142857,0.214285714285714,"puin1248"
0.2,0.7,0.7,0,0.2,0.7,0.7,0.7,0.6,0.2,0,0.7,0.6,0.2,0.7,0.7,0,0.2,0.7,0.6,0.2,0,0.2,0.7,0.7,0.7,0.6,0.2,"pume1238"
0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0,0.6,0.6,0,0,0.6,0.6,0,0,0,0.6,0.6,0.6,0.6,0,"puyu1239"
0.375,0.5,0.5625,0,0.375,0.5,0.5625,0.875,0.5,0.375,0,0.875,0.5,0.375,0.5,0.875,0,0.375,0.5625,0.5,0.375,0,0.375,0.5,0.5625,0.875,0.5,0.375,"qawa1238"
0,0.8,0.6,0,0,0.8,0.6,0.8,0.6,0,0,0.8,0.6,0.8,0.8,0.8,0,0.8,0.6,0.6,0.8,0,0,0.8,0.6,0.8,0.6,0.8,"quec1382"
0.428571428571429,0.857142857142857,0.857142857142857,0,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.428571428571429,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0,0.857142857142857,0.857142857142857,0,0,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,"rita1239"
0.8,0.8,0.8,0,0.8,0.8,0.8,0.6,0.6,0.8,0,0.6,0.6,1,0.8,0.6,0,1,0.8,0.6,1,0,0.8,0.8,0.8,0.6,0.6,1,"roma1327"
0.533333333333333,0.266666666666667,0.533333333333333,0.6,0,0.733333333333333,0.266666666666667,0.466666666666667,0.333333333333333,0.333333333333333,0.533333333333333,0.666666666666667,0.466666666666667,0.266666666666667,0.6,0.266666666666667,0.466666666666667,0,0.6,0.533333333333333,0.333333333333333,0.266666666666667,0.6,0.333333333333333,0.6,0.733333333333333,0.266666666666667,0.466666666666667,"rotu1241"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"russ1263"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"saaa1240"
0,0.75,0.75,0,0,0.75,0.75,0.75,0.75,0,0,0.75,0.75,0,0.75,0.75,0,0,0.75,0.75,0,0,0,0.75,0.75,0.75,0.75,0,"saka1287"
0.5,0.875,0.5,0.375,0,0.375,0.875,0.75,0,0.625,0.5,0.625,0.75,0.75,1,0.875,1,0,0.625,0.5,0.625,0.75,0.375,0,1,0.375,0.875,1,"sake1247"
0.888888888888889,0,0.888888888888889,0.666666666666667,0,0.666666666666667,0,0.888888888888889,0,0.333333333333333,0.888888888888889,0.333333333333333,0.888888888888889,0.888888888888889,0.666666666666667,0,0.666666666666667,0,0.333333333333333,0.888888888888889,0.333333333333333,0.888888888888889,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,"samo1305"
0.142857142857143,0.285714285714286,0.428571428571429,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0.142857142857143,0,0.428571428571429,0.285714285714286,0.142857142857143,0.285714285714286,0.428571428571429,0,0.142857142857143,0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0.142857142857143,"sans1269"
0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0,"sans1272"
0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,0,0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,0,0.8,0,0.8,0.8,0,0.8,"sard1257"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"sate1242"
0.5,1,0.5,0.5,0.166666666666667,0.5,1,1,0,0.5,0.5,0.5,1,1,0.5,0.833333333333333,0.5,0,0.5,0.5,0.5,1,0.333333333333333,0,0.5,0.333333333333333,0.833333333333333,0.5,"seki1238"
0.363636363636364,0.363636363636364,0.727272727272727,0,0.363636363636364,0.363636363636364,0.727272727272727,0.636363636363636,0.363636363636364,0.363636363636364,0,0.636363636363636,0.363636363636364,0.363636363636364,0.363636363636364,0.636363636363636,0,0.363636363636364,0.727272727272727,0.363636363636364,0.363636363636364,0,0.363636363636364,0.363636363636364,0.727272727272727,0.636363636363636,0.363636363636364,0.363636363636364,"selk1253"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"serb1264"
0.833333333333333,0.666666666666667,0.5,0,0.833333333333333,0.666666666666667,0.5,0.833333333333333,1,0.833333333333333,0,0.833333333333333,1,0.333333333333333,0.666666666666667,0.833333333333333,0,0.333333333333333,0.5,1,0.333333333333333,0,0.833333333333333,0.666666666666667,0.5,0.833333333333333,1,0.333333333333333,"serr1255"
0.428571428571429,0,0.857142857142857,0,0.428571428571429,0,0.857142857142857,0.428571428571429,0.428571428571429,0.428571428571429,0,0.428571428571429,0.428571428571429,0.857142857142857,0,0.428571428571429,0,0.857142857142857,0.857142857142857,0.428571428571429,0.857142857142857,0,0.428571428571429,0,0.857142857142857,0.428571428571429,0.428571428571429,0.857142857142857,"shas1239"
0.3,0.6,0.9,0,0.3,0.6,0.9,0.7,0.6,0.3,0,0.7,0.6,0.3,0.6,0.7,0,0.3,0.9,0.6,0.3,0,0.3,0.6,0.9,0.7,0.6,0.3,"shin1265"
0.8,0.8,0.8,0,0.8,0.8,0.8,0.4,0.4,0.8,0,0.4,0.4,0,0.8,0.4,0,0,0.8,0.4,0,0,0.8,0.8,0.8,0.4,0.4,0,"ship1254"
0.2,0.4,0.6,0,0.2,0.4,0.6,0.4,0.6,0.2,0,0.4,0.6,0.4,0.4,0.4,0,0.4,0.6,0.6,0.4,0,0.2,0.4,0.6,0.4,0.6,0.4,"shos1248"
0.2,0.8,1,0,0.2,0.8,1,0.8,1,0.2,0,0.8,1,0.4,0.8,0.8,0,0.4,1,1,0.4,0,0.2,0.8,1,0.8,1,0.4,"sind1272"
0.4,0.8,0.8,0,0.4,0.8,0.8,0.8,0.8,0.4,0,0.8,0.8,0.6,0.8,0.8,0,0.6,0.8,0.8,0.6,0,0.4,0.8,0.8,0.8,0.8,0.6,"sinh1246"
0.8,1,0.8,0,0.8,1,0.8,0.6,0,0.8,0,0.6,0,0.6,1,0.6,0,0.6,0.8,0,0.6,0,0.8,1,0.8,0.6,0,0.6,"siri1273"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"slov1268"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"slov1269"
0.333333333333333,0.466666666666667,0.733333333333333,0.333333333333333,0,0.733333333333333,0.466666666666667,0.8,0.466666666666667,0,0.333333333333333,0.466666666666667,0.8,0.333333333333333,0.8,0.466666666666667,0.333333333333333,0,0.466666666666667,0.733333333333333,0,0.333333333333333,0.333333333333333,0.466666666666667,0.8,0.733333333333333,0.466666666666667,0.333333333333333,"soga1242"
0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,"song1299"
0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,"sout1528"
0.571428571428571,0.714285714285714,0.571428571428571,0,0.571428571428571,0.714285714285714,0.571428571428571,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0.714285714285714,0.571428571428571,0,0.571428571428571,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0.714285714285714,0.571428571428571,0.571428571428571,0,0.571428571428571,"sout2866"
0.857142857142857,0.714285714285714,0.714285714285714,0,0.857142857142857,0.714285714285714,0.714285714285714,0.571428571428571,0.571428571428571,0.857142857142857,0,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.571428571428571,0,0.571428571428571,0.714285714285714,0.571428571428571,0.571428571428571,0,0.857142857142857,0.714285714285714,0.714285714285714,0.571428571428571,0.571428571428571,0.571428571428571,"sout2959"
0.428571428571429,0.714285714285714,0.285714285714286,0,0.428571428571429,0.714285714285714,0.285714285714286,0.714285714285714,0.571428571428571,0.428571428571429,0,0.714285714285714,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,0.285714285714286,0.571428571428571,0.714285714285714,0,0.428571428571429,0.714285714285714,0.285714285714286,0.714285714285714,0.571428571428571,0.714285714285714,"sout2969"
0,0.857142857142857,0.857142857142857,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0,0.857142857142857,0.857142857142857,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,"sout2975"
0,0.181818181818182,0.909090909090909,0,0,0.181818181818182,0.909090909090909,0.181818181818182,0.909090909090909,0,0,0.181818181818182,0.909090909090909,0.818181818181818,0.181818181818182,0.181818181818182,0,0.818181818181818,0.909090909090909,0.909090909090909,0.818181818181818,0,0,0.181818181818182,0.909090909090909,0.181818181818182,0.909090909090909,0.818181818181818,"sout2976"
0.0833333333333333,0.166666666666667,0.25,0,0.0833333333333333,0.166666666666667,0.25,0.25,0.166666666666667,0.0833333333333333,0,0.25,0.166666666666667,0.0833333333333333,0.166666666666667,0.25,0,0.0833333333333333,0.25,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.166666666666667,0.25,0.25,0.166666666666667,0.0833333333333333,"stan1288"
0.428571428571429,0,0.428571428571429,0,0.428571428571429,0,0.428571428571429,0.428571428571429,0,0.428571428571429,0,0.428571428571429,0,0.428571428571429,0,0.428571428571429,0,0.428571428571429,0.428571428571429,0,0.428571428571429,0,0.428571428571429,0,0.428571428571429,0.428571428571429,0,0.428571428571429,"stan1289"
0.2,1,1,0,0.2,1,1,0.8,1,0.2,0,0.8,1,1,1,0.8,0,1,1,1,1,0,0.2,1,1,0.8,1,1,"stan1290"
0.571428571428571,0,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0,0.571428571428571,0.571428571428571,0,0.571428571428571,"stan1293"
0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0,0.777777777777778,0.777777777777778,0,0.777777777777778,"stan1295"
0,0.5,0.916666666666667,0,0,0.75,0.583333333333333,0.5,0.916666666666667,0,0,0.75,0.583333333333333,0.833333333333333,0.5,0.5,0.833333333333333,0.5,0.916666666666667,0.916666666666667,0.5,0.833333333333333,0,0.75,0.583333333333333,0.75,0.583333333333333,0.833333333333333,"suku1259"
0.2,0.8,1,0,0.2,0.8,1,0.8,0.8,0.2,0,0.8,0.8,0.6,0.8,0.8,0,0.6,1,0.8,0.6,0,0.2,0.8,1,0.8,0.8,0.6,"suku1261"
1,0.5,1,0,1,0.5,1,0.875,0,1,0,0.875,0,0.875,0.5,0.875,0,0.875,1,0,0.875,0,1,0.5,1,0.875,0,0.875,"sumb1240"
0.875,0.625,0.875,0.75,0,0.75,0.625,0.875,0,0.5,0.875,0.5,0.875,0.875,0.875,0.625,0.875,0,0.5,0.875,0.5,0.875,0.75,0,0.875,0.75,0.625,0.875,"suru1262"
1,0.833333333333333,1,0,1,0.833333333333333,1,0.833333333333333,0,1,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,1,0,0.833333333333333,0,1,0.833333333333333,1,0.833333333333333,0,0.833333333333333,"suun1239"
0.363636363636364,0.636363636363636,0.727272727272727,0,0.363636363636364,0.636363636363636,0.727272727272727,0.636363636363636,0.454545454545455,0.363636363636364,0,0.636363636363636,0.454545454545455,0.454545454545455,0.636363636363636,0.636363636363636,0,0.454545454545455,0.727272727272727,0.454545454545455,0.454545454545455,0,0.363636363636364,0.636363636363636,0.727272727272727,0.636363636363636,0.454545454545455,0.454545454545455,"swed1254"
0.428571428571429,0.571428571428571,0.428571428571429,0.142857142857143,0,0.142857142857143,0.571428571428571,0.571428571428571,0,0.285714285714286,0.428571428571429,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.571428571428571,0.714285714285714,0,0.285714285714286,0.428571428571429,0.285714285714286,0.571428571428571,0.142857142857143,0,0.714285714285714,0.142857142857143,0.571428571428571,0.714285714285714,"tahi1242"
0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,1,1,0.666666666666667,0,1,1,0,0.333333333333333,1,0,0,0.333333333333333,1,0,0,0.666666666666667,0.333333333333333,0.333333333333333,1,1,0,"taji1245"
0.333333333333333,0.666666666666667,0.833333333333333,0,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.333333333333333,0,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0,0.5,0.833333333333333,0.833333333333333,0.5,0,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.5,"tami1289"
0.5,0,0.5,0.25,0.25,0.25,0.25,0.5,0,0.25,0.375,0.25,0.375,0.5,0.25,0.25,0.25,0.25,0.25,0.375,0.25,0.375,0.5,0,0.5,0.5,0,0.5,"tana1285"
0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.25,0.333333333333333,0.5,0.0833333333333333,0,0.25,0.25,0.25,0.416666666666667,0.0833333333333333,0.166666666666667,0.25,0.166666666666667,0.416666666666667,0.25,0.25,0.25,0.416666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.416666666666667,0.333333333333333,"tapi1254"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tehu1242"
0.875,0.75,0.875,0,0.875,0.75,0.875,0.875,0.875,0.875,0,0.875,0.875,0.75,0.75,0.875,0,0.75,0.875,0.875,0.75,0,0.875,0.75,0.875,0.875,0.875,0.75,"telu1262"
0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0,0.3,0.3,0.3,0.4,0.2,0.1,0.2,0.1,0.3,0.3,0.3,0.3,0.4,0.3,0,0.2,0.3,0.4,0.2,"temb1276"
0.4,0.4,0.4,0,0.4,0.4,0.4,0.6,0,0.4,0,0.6,0,0.6,0.4,0.6,0,0.6,0.4,0,0.6,0,0.4,0.4,0.4,0.6,0,0.6,"tenh1241"
1,0.714285714285714,0.714285714285714,0,0.857142857142857,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,1,0.142857142857143,0.714285714285714,0.714285714285714,0,0.714285714285714,0.571428571428571,0,0,0.714285714285714,0.571428571428571,0,0,0.857142857142857,0.714285714285714,0.714285714285714,0.571428571428571,0.571428571428571,0,"tete1250"
0.8,0,0.8,0.8,0,0.8,0,0.8,0,0,0.8,0,0.8,0.8,0.8,0,0.8,0,0,0.8,0,0.8,0.8,0,0.8,0.8,0,0.8,"tiko1237"
0,0.428571428571429,0.428571428571429,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0,0,0.428571428571429,0.428571428571429,0,0.428571428571429,0.428571428571429,0,0,0.428571428571429,0.428571428571429,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0,"tivv1240"
0.571428571428571,0.142857142857143,0.142857142857143,0,0.571428571428571,0.142857142857143,0.142857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0,0.571428571428571,0.571428571428571,0,0.142857142857143,0.571428571428571,0,0,0.142857142857143,0.571428571428571,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0.571428571428571,0.571428571428571,0,"tlin1245"
0,0.714285714285714,0.714285714285714,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0.714285714285714,0.714285714285714,0.285714285714286,0.714285714285714,0.714285714285714,0,0.285714285714286,0.714285714285714,0.714285714285714,0.285714285714286,0,0,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.285714285714286,"toba1269"
0.3,0.3,0.3,0.4,0.3,0.4,0.2,0.2,0,0.3,0.3,0.3,0.5,0.2,0.1,0.2,0.1,0.4,0.3,0.3,0.3,0.5,0.3,0,0.3,0.3,0.4,0.3,"toca1235"
0.5,1,1,0,0.5,1,1,1,1,0.5,0,1,1,0,1,1,0,0,1,1,0,0,0.5,1,1,1,1,0,"toda1252"
0.555555555555556,0,0.555555555555556,0.444444444444444,0,0.444444444444444,0,0.555555555555556,0,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,0.555555555555556,0.444444444444444,0,0.444444444444444,0,0.444444444444444,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,0,0.444444444444444,0.444444444444444,0,0.444444444444444,"toke1240"
0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,"tokh1242"
0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0.666666666666667,"tokh1243"
0.666666666666667,1,0.666666666666667,0,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0.666666666666667,0,1,0.333333333333333,0.833333333333333,1,1,0,0.833333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0.833333333333333,"tolo1259"
0.6,0.7,0.6,0.8,0,0.8,0.7,0.5,0,0.5,0.6,0.5,0.5,0.5,0.8,0.7,0.8,0,0.5,0.6,0.5,0.5,0.8,0,0.8,0.8,0.7,0.8,"tong1325"
0.625,0,0.625,0.625,0,0.625,0,0.625,0,0,0.625,0,0.625,0.625,0.625,0,0.625,0,0,0.625,0,0.625,0.625,0,0.625,0.625,0,0.625,"toor1238"
0.833333333333333,0,1,0,0.833333333333333,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,0.833333333333333,1,0,0.833333333333333,0,1,1,0.833333333333333,1,0,0.833333333333333,0,1,0.833333333333333,0.833333333333333,1,"tosk1239"
0,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0,"trin1274"
0.272727272727273,0.363636363636364,0.545454545454545,0,0.272727272727273,0.363636363636364,0.545454545454545,0.363636363636364,0.272727272727273,0.272727272727273,0,0.363636363636364,0.272727272727273,0.363636363636364,0.363636363636364,0.363636363636364,0,0.363636363636364,0.545454545454545,0.272727272727273,0.363636363636364,0,0.272727272727273,0.363636363636364,0.545454545454545,0.363636363636364,0.272727272727273,0.363636363636364,"trum1247"
0.8,0.8,0.8,0,0.8,0.8,0.8,1,0,0.8,0,1,0,1,0.8,1,0,1,0.8,0,1,0,0.8,0.8,0.8,1,0,1,"tsog1243"
0.6,0.6,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0.6,0.6,0,0.6,0.6,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0,"tson1249"
0.428571428571429,0.571428571428571,0.428571428571429,0.428571428571429,0,0.428571428571429,0.571428571428571,0.571428571428571,0,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.428571428571429,0,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,"tuam1242"
0.125,0.25,0.375,0,0.125,0.25,0.375,0.375,0.375,0.125,0,0.375,0.375,0.125,0.25,0.375,0,0.125,0.375,0.375,0.125,0,0.125,0.25,0.375,0.375,0.375,0.125,"tuca1252"
