"mBSmBD","mDmBD","mSmBD","mZDmBD","mZSmBD","wBDmBD","wBSmBD","wDmBD","wSmBD","wZDmBD","wZSmBD","mDmBS","mSmBS","mZDmBS","mZSmBS","wBDmBS","wBSmBS","wDmBS","wSmBS","wZDmBS","wZSmBS","mSmD","mZDmD","mZSmD","wBDmD","wBSmD","wDmD","wSmD","wZDmD","wZSmD","mZDmS","mZSmS","wBDmS","wBSmS","wDmS","wSmS","wZDmS","wZSmS","mZSmZD","wBDmZD","wBSmZD","wDmZD","wSmZD","wZDmZD","wZSmZD","wBDmZS","wBSmZS","wDmZS","wSmZS","wZDmZS","wZSmZS","wBSwBD","wDwBD","wSwBD","wZDwBD","wZSwBD","wDwBS","wSwBS","wZDwBS","wZSwBS","wSwD","wZDwD","wZSwD","wZDwS","wZSwS","wZSwZD","Glottocode"
0,0.583333333333333,0.583333333333333,0,0,0,0,0.583333333333333,0.583333333333333,0,0,0.583333333333333,0.583333333333333,0,0,0,0,0.583333333333333,0.583333333333333,0,0,0,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0,0,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0,0,0.583333333333333,0.583333333333333,0,0,0,0.583333333333333,0.583333333333333,0,0,0,0,0.583333333333333,0.583333333333333,0,0,0,0.583333333333333,0.583333333333333,0,0,0.583333333333333,0.583333333333333,0,0,0,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0,"sans1272"
0,0.916666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.916666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.916666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.916666666666667,0.916666666666667,0,0.583333333333333,0.583333333333333,0.583333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.583333333333333,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0.833333333333333,0.583333333333333,0.833333333333333,0,0,0.833333333333333,0.833333333333333,0.583333333333333,0.833333333333333,0,0,0,0.916666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.916666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.833333333333333,0.833333333333333,0,"sate1242"
0,0.555555555555556,0.888888888888889,0,0,0,0,0.555555555555556,0.888888888888889,0,0,0.555555555555556,0.888888888888889,0,0,0,0,0.555555555555556,0.888888888888889,0,0,0.888888888888889,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,0.888888888888889,0.555555555555556,0.555555555555556,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0,0.888888888888889,0.888888888888889,0,0,0,0.555555555555556,0.888888888888889,0,0,0,0,0.555555555555556,0.888888888888889,0,0,0,0.555555555555556,0.888888888888889,0,0,0.555555555555556,0.888888888888889,0,0,0.888888888888889,0.555555555555556,0.555555555555556,0.888888888888889,0.888888888888889,0,"selk1253"
0.2,0.8,0.8,0.7,0.6,0,0.2,0.8,0.8,0.7,0.6,0.7,0.7,0.8,0.6,0.2,0,0.7,0.7,0.8,0.6,0.5,0.7,0.5,0.8,0.7,0,0.5,0.7,0.5,0.7,0.5,0.8,0.7,0.5,0,0.7,0.5,0.4,0.7,0.8,0.7,0.7,0,0.4,0.6,0.6,0.5,0.5,0.4,0,0.2,0.8,0.8,0.7,0.6,0.7,0.7,0.8,0.6,0.5,0.7,0.5,0.7,0.5,0.4,"serb1264"
0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0,0.333333333333333,0.5,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.166666666666667,"shas1239"
0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.166666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.5,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"shii1238"
0,0.8,0.8,0,0,0,0,0.8,0.8,0,0,0.8,0.8,0,0,0,0,0.8,0.8,0,0,0.6,0.8,0.8,0.8,0.8,0,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0,0.8,0.8,0,0,0,0.8,0.8,0,0,0,0,0.8,0.8,0,0,0,0.8,0.8,0,0,0.8,0.8,0,0,0.6,0.8,0.8,0.8,0.8,0,"shin1265"
0,0.555555555555556,0.555555555555556,0,0,0,0,0.555555555555556,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0,0,0,0,0.555555555555556,0.555555555555556,0,0,0,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0,0,0,0.555555555555556,0.555555555555556,0,0,0,0,0.555555555555556,0.555555555555556,0,0,0,0.555555555555556,0.555555555555556,0,0,0.555555555555556,0.555555555555556,0,0,0,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,"ship1254"
0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.714285714285714,1,0.571428571428571,0.571428571428571,0.428571428571429,0,0.714285714285714,1,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.571428571428571,0.714285714285714,0,0.571428571428571,0.857142857142857,0.857142857142857,1,0.857142857142857,0.714285714285714,1,0.571428571428571,0,1,0.857142857142857,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,1,0,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.428571428571429,0,0.428571428571429,0.571428571428571,0.714285714285714,0.428571428571429,0.571428571428571,0.714285714285714,1,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,0.857142857142857,0.428571428571429,"sind1272"
0.6,0,0.8,0,0.6,0.8,0.8,0,0.8,0.8,0.8,0.6,0.2,0.6,0,0.8,0.6,0.6,0.2,0.8,0.6,0.8,0,0.6,0.8,0.8,0,0.8,0.8,0.8,0.8,0.2,1,0.8,0.8,0,1,0.8,0.6,0.8,0.8,0,0.8,0.8,0.8,0.8,0.6,0.6,0.2,0.8,0.6,0.8,0.8,1,0,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,1,0.8,0.8,"sinh1246"
0,0.75,0.75,0,0,0,0,0.75,0.75,0,0,0.75,0.75,0,0,0,0,0.75,0.75,0,0,0,0.75,0.75,0.75,0.75,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0,0,0.75,0.75,0,0,0,0.75,0.75,0,0,0,0,0.75,0.75,0,0,0,0.75,0.75,0,0,0.75,0.75,0,0,0,0.75,0.75,0.75,0.75,0,"sion1247"
0.444444444444444,0.777777777777778,0.888888888888889,0,0.444444444444444,0,0.444444444444444,0.777777777777778,0.888888888888889,0,0.444444444444444,0.444444444444444,0.555555555555556,0.444444444444444,0,0.444444444444444,0,0.444444444444444,0.555555555555556,0.444444444444444,0,0.333333333333333,0.777777777777778,0.444444444444444,0.777777777777778,0.444444444444444,0,0.333333333333333,0.777777777777778,0.444444444444444,0.888888888888889,0.555555555555556,0.888888888888889,0.555555555555556,0.333333333333333,0,0.888888888888889,0.555555555555556,0.444444444444444,0,0.444444444444444,0.777777777777778,0.888888888888889,0,0.444444444444444,0.444444444444444,0,0.444444444444444,0.555555555555556,0.444444444444444,0,0.444444444444444,0.777777777777778,0.888888888888889,0,0.444444444444444,0.444444444444444,0.555555555555556,0.444444444444444,0,0.333333333333333,0.777777777777778,0.444444444444444,0.888888888888889,0.555555555555556,0.444444444444444,"slov1268"
0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,0,0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,1,0.571428571428571,0.714285714285714,0,0.714285714285714,0,1,0.571428571428571,0.714285714285714,0,0.714285714285714,0.714285714285714,1,0.714285714285714,1,0,0.714285714285714,0.714285714285714,1,0.714285714285714,0.571428571428571,0.714285714285714,0.571428571428571,0.714285714285714,0,0.714285714285714,0.571428571428571,0.714285714285714,0,0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,0.714285714285714,0,1,0.571428571428571,0.714285714285714,0,0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,1,0.571428571428571,0.714285714285714,0,0.714285714285714,0.714285714285714,1,0.714285714285714,0.571428571428571,0.714285714285714,"slov1269"
0.545454545454545,0.636363636363636,0.545454545454545,0.636363636363636,0.636363636363636,0,0.545454545454545,0.636363636363636,0.545454545454545,0.636363636363636,0.636363636363636,0.454545454545455,0,0.545454545454545,0.545454545454545,0.545454545454545,0,0.454545454545455,0,0.545454545454545,0.545454545454545,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,0.454545454545455,0,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0,0.454545454545455,0,0.545454545454545,0.545454545454545,0,0.636363636363636,0.545454545454545,0.454545454545455,0.545454545454545,0,0,0.636363636363636,0.545454545454545,0.454545454545455,0.545454545454545,0,0,0.545454545454545,0.636363636363636,0.545454545454545,0.636363636363636,0.636363636363636,0.454545454545455,0,0.545454545454545,0.545454545454545,0.454545454545455,0.454545454545455,0.454545454545455,0.545454545454545,0.545454545454545,0,"soga1242"
0.222222222222222,0.888888888888889,0.888888888888889,0.777777777777778,0.888888888888889,0,0.222222222222222,0.888888888888889,0.888888888888889,0.777777777777778,0.888888888888889,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.222222222222222,0,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.555555555555556,0.666666666666667,0.333333333333333,0.888888888888889,0.777777777777778,0,0.555555555555556,0.666666666666667,0.333333333333333,0.777777777777778,0.555555555555556,0.888888888888889,0.777777777777778,0.555555555555556,0,0.777777777777778,0.555555555555556,0.444444444444444,0.777777777777778,0.777777777777778,0.666666666666667,0.777777777777778,0,0.444444444444444,0.888888888888889,0.777777777777778,0.333333333333333,0.555555555555556,0.444444444444444,0,0.222222222222222,0.888888888888889,0.888888888888889,0.777777777777778,0.888888888888889,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.555555555555556,0.666666666666667,0.333333333333333,0.777777777777778,0.555555555555556,0.444444444444444,"sout1528"
0.857142857142857,0,0.714285714285714,0,0.857142857142857,0,0.857142857142857,0,0.714285714285714,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.857142857142857,0.857142857142857,0.857142857142857,0,0.714285714285714,0,0.857142857142857,0,0.857142857142857,0,0.714285714285714,0,0.857142857142857,0.714285714285714,0.857142857142857,0.714285714285714,0.857142857142857,0.714285714285714,0,0.714285714285714,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.714285714285714,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0.857142857142857,0,0.857142857142857,0,0.714285714285714,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0.714285714285714,0,0.857142857142857,0.714285714285714,0.857142857142857,0.857142857142857,"sout2866"
0.833333333333333,0.666666666666667,0.166666666666667,0,0.833333333333333,0,0.833333333333333,0.666666666666667,0.166666666666667,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.666666666666667,0,0.166666666666667,0.833333333333333,0.833333333333333,0,0.833333333333333,0.666666666666667,0.166666666666667,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,0.666666666666667,0.166666666666667,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0.666666666666667,0.666666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,"sout2959"
0.142857142857143,0.714285714285714,0.857142857142857,0,0.142857142857143,0,0.142857142857143,0.714285714285714,0.857142857142857,0,0.142857142857143,0.857142857142857,0.714285714285714,0.142857142857143,0,0.142857142857143,0,0.857142857142857,0.714285714285714,0.142857142857143,0,0.142857142857143,0.714285714285714,0.857142857142857,0.714285714285714,0.857142857142857,0,0.142857142857143,0.714285714285714,0.857142857142857,0.857142857142857,0.714285714285714,0.857142857142857,0.714285714285714,0.142857142857143,0,0.857142857142857,0.714285714285714,0.142857142857143,0,0.142857142857143,0.714285714285714,0.857142857142857,0,0.142857142857143,0.142857142857143,0,0.857142857142857,0.714285714285714,0.142857142857143,0,0.142857142857143,0.714285714285714,0.857142857142857,0,0.142857142857143,0.857142857142857,0.714285714285714,0.142857142857143,0,0.142857142857143,0.714285714285714,0.857142857142857,0.857142857142857,0.714285714285714,0.142857142857143,"stan1288"
0.333333333333333,0.833333333333333,1,0,0.333333333333333,0,0.333333333333333,0.833333333333333,1,0,0.333333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0,0.333333333333333,0,0.833333333333333,0.833333333333333,0.333333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.833333333333333,0.166666666666667,0,1,0.833333333333333,0.333333333333333,0,0.333333333333333,0.833333333333333,1,0,0.333333333333333,0.333333333333333,0,0.833333333333333,0.833333333333333,0.333333333333333,0,0.333333333333333,0.833333333333333,1,0,0.333333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,1,0.833333333333333,0.333333333333333,"stan1289"
0.8,0.6,0.8,0,0.8,0,0.8,0.6,0.8,0,0.8,1,1,0.8,0,0.8,0,1,1,0.8,0,0.4,0.6,1,0.6,1,0,0.4,0.6,1,0.8,1,0.8,1,0.4,0,0.8,1,0.8,0,0.8,0.6,0.8,0,0.8,0.8,0,1,1,0.8,0,0.8,0.6,0.8,0,0.8,1,1,0.8,0,0.4,0.6,1,0.8,1,0.8,"stan1290"
0.5,0.875,0.625,0,0.5,0,0.5,0.875,0.625,0,0.5,0.75,0.75,0.5,0,0.5,0,0.75,0.75,0.5,0,1,0.875,0.75,0.875,0.75,0,1,0.875,0.75,0.625,0.75,0.625,0.75,1,0,0.625,0.75,0.5,0,0.5,0.875,0.625,0,0.5,0.5,0,0.75,0.75,0.5,0,0.5,0.875,0.625,0,0.5,0.75,0.75,0.5,0,1,0.875,0.75,0.625,0.75,0.5,"stan1293"
0.571428571428571,0.428571428571429,0.714285714285714,0,0.571428571428571,0,0.571428571428571,0.428571428571429,0.714285714285714,0,0.571428571428571,0.857142857142857,0.714285714285714,0.571428571428571,0,0.571428571428571,0,0.857142857142857,0.714285714285714,0.571428571428571,0,0.714285714285714,0.428571428571429,0.857142857142857,0.428571428571429,0.857142857142857,0,0.714285714285714,0.428571428571429,0.857142857142857,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,0.714285714285714,0.571428571428571,0,0.571428571428571,0.428571428571429,0.714285714285714,0,0.571428571428571,0.571428571428571,0,0.857142857142857,0.714285714285714,0.571428571428571,0,0.571428571428571,0.428571428571429,0.714285714285714,0,0.571428571428571,0.857142857142857,0.714285714285714,0.571428571428571,0,0.714285714285714,0.428571428571429,0.857142857142857,0.714285714285714,0.714285714285714,0.571428571428571,"stan1295"
0.461538461538462,0.461538461538462,0.769230769230769,0.461538461538462,0.846153846153846,0,0.461538461538462,0.461538461538462,0.769230769230769,0.461538461538462,0.846153846153846,0.538461538461538,0.384615384615385,0.769230769230769,0.384615384615385,0.461538461538462,0,0.538461538461538,0.384615384615385,0.769230769230769,0.384615384615385,0.384615384615385,0.538461538461538,0.538461538461538,0.461538461538462,0.538461538461538,0,0.384615384615385,0.538461538461538,0.538461538461538,0.846153846153846,0.538461538461538,0.769230769230769,0.384615384615385,0.384615384615385,0,0.846153846153846,0.538461538461538,0.384615384615385,0.461538461538462,0.769230769230769,0.538461538461538,0.846153846153846,0,0.384615384615385,0.846153846153846,0.384615384615385,0.538461538461538,0.538461538461538,0.384615384615385,0,0.461538461538462,0.461538461538462,0.769230769230769,0.461538461538462,0.846153846153846,0.538461538461538,0.384615384615385,0.769230769230769,0.384615384615385,0.384615384615385,0.538461538461538,0.538461538461538,0.846153846153846,0.538461538461538,0.384615384615385,"swed1254"
0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0.5,0,0.5,"tahi1242"
0.1,0.5,0.1,0.5,0.5,0.5,0.5,0.5,0.1,0,0.1,0.5,0,0.6,0.4,0.6,0.4,0.5,0,0.1,0,0.5,1,0.9,1,0.9,0,0.5,0.5,0.5,0.6,0.4,0.6,0.4,0.5,0,0.1,0,0.2,0,0.2,1,0.6,0.5,0.6,0.2,0,0.9,0.4,0.5,0.4,0.2,1,0.6,0.5,0.6,0.9,0.4,0.5,0.4,0.5,0.5,0.5,0.1,0,0.1,"tami1289"
0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0.25,0,0.25,"tana1285"
0.133333333333333,0.2,0.333333333333333,0.666666666666667,0.666666666666667,0.6,0.6,0.533333333333333,0.533333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.2,0.666666666666667,0.6,0.466666666666667,0.466666666666667,0.4,0.4,0.2,0.2,0.133333333333333,0.466666666666667,0.466666666666667,0.4,0.4,0.333333333333333,0.333333333333333,0.466666666666667,0.466666666666667,0.533333333333333,0.4,0.266666666666667,0.266666666666667,0.2,0.2,0.4,0.4,0.666666666666667,0.6,0.6,0.333333333333333,0.333333333333333,0.466666666666667,0.466666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.666666666666667,0.666666666666667,0,0.266666666666667,0.266666666666667,0.466666666666667,0.466666666666667,0.266666666666667,0.266666666666667,0.466666666666667,0.466666666666667,0,0.2,0.2,0.2,0.2,0,"tapi1254"
0.5,0.833333333333333,1,0,0.5,0,0.5,0.833333333333333,1,0,0.5,0.833333333333333,0.666666666666667,0.5,0,0.5,0,0.833333333333333,0.666666666666667,0.5,0,0.333333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0.333333333333333,0.833333333333333,0.833333333333333,1,0.666666666666667,1,0.666666666666667,0.333333333333333,0,1,0.666666666666667,0.5,0,0.5,0.833333333333333,1,0,0.5,0.5,0,0.833333333333333,0.666666666666667,0.5,0,0.5,0.833333333333333,1,0,0.5,0.833333333333333,0.666666666666667,0.5,0,0.333333333333333,0.833333333333333,0.833333333333333,1,0.666666666666667,0.5,"tehu1242"
0.75,0.833333333333333,0.75,0,0.416666666666667,0,0.666666666666667,0.833333333333333,0.75,0,0.416666666666667,0.583333333333333,0.583333333333333,0.75,0.666666666666667,0.75,0.583333333333333,0.583333333333333,0.583333333333333,0.75,0.666666666666667,0.5,0.833333333333333,0.75,0.833333333333333,0.666666666666667,0,0.5,0.833333333333333,0.75,0.75,0.5,0.75,0.583333333333333,0.5,0,0.75,0.5,0.416666666666667,0,0.666666666666667,0.833333333333333,0.75,0,0.416666666666667,0.416666666666667,0.25,0.75,0.5,0.416666666666667,0,0.666666666666667,0.833333333333333,0.75,0,0.416666666666667,0.666666666666667,0.583333333333333,0.666666666666667,0.25,0.5,0.833333333333333,0.75,0.75,0.5,0.416666666666667,"telu1262"
0,0,0,0.727272727272727,0.727272727272727,0.454545454545455,0.454545454545455,0,0,0.727272727272727,0.727272727272727,0,0,0.727272727272727,0.727272727272727,0.454545454545455,0.454545454545455,0,0,0.727272727272727,0.727272727272727,0,0.727272727272727,0.727272727272727,0.454545454545455,0.454545454545455,0,0,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.454545454545455,0.454545454545455,0,0,0.727272727272727,0.727272727272727,0,0.818181818181818,0.818181818181818,0.727272727272727,0.727272727272727,0,0,0.818181818181818,0.818181818181818,0.727272727272727,0.727272727272727,0,0,0,0.454545454545455,0.454545454545455,0.818181818181818,0.818181818181818,0.454545454545455,0.454545454545455,0.818181818181818,0.818181818181818,0,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0,"tenh1241"
0.5,0,0.5,0.625,0.625,0,0.5,0,0.5,0.625,0.625,0.5,0,0.75,0.75,0.5,0,0.5,0,0.75,0.75,0.5,0.625,0.625,0,0.5,0,0.5,0.625,0.625,0.75,0.75,0.5,0,0.5,0,0.75,0.75,0,0.625,0.75,0.625,0.75,0,0,0.625,0.75,0.625,0.75,0,0,0.5,0,0.5,0.625,0.625,0.5,0,0.75,0.75,0.5,0.625,0.625,0.75,0.75,0,"term1237"
0,0,0,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tiko1237"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tivv1240"
0.1,0.6,0.8,0,0.1,0,0.1,0.6,0.8,0,0.1,0.7,0.7,0.1,0,0.1,0,0.7,0.7,0.1,0,0.2,0.6,0.7,0.6,0.7,0,0.2,0.6,0.7,0.8,0.7,0.8,0.7,0.2,0,0.8,0.7,0.1,0,0.1,0.6,0.8,0,0.1,0.1,0,0.7,0.7,0.1,0,0.1,0.6,0.8,0,0.1,0.7,0.7,0.1,0,0.2,0.6,0.7,0.8,0.7,0.1,"toba1269"
0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tong1321"
0.875,0.125,0.875,1,1,0.875,0.875,1,1,1,1,0.875,0,0.875,0.875,0.75,0.75,0.375,0.375,0.375,0.375,0.875,0.875,0.875,0.875,0.875,1,1,1,1,0.875,0.875,0.75,0.75,0.375,0.375,0.375,0.375,0,0.625,0.625,0.75,0.75,0.75,0.75,0.625,0.625,0.75,0.75,0.75,0.75,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0,0,0,0,0,0,"tong1325"
1,0.6,0.8,0,1,0,1,0.6,0.8,0,1,0.6,0.4,1,0,1,0,0.6,0.4,1,0,0.4,0.6,0.6,0.6,0.6,0,0.4,0.6,0.6,0.8,0.4,0.8,0.4,0.4,0,0.8,0.4,1,0,1,0.6,0.8,0,1,1,0,0.6,0.4,1,0,1,0.6,0.8,0,1,0.6,0.4,1,0,0.4,0.6,0.6,0.8,0.4,1,"tosk1239"
0.285714285714286,0.571428571428571,0.571428571428571,0,0.285714285714286,0,0.285714285714286,0.571428571428571,0.571428571428571,0,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0,0.285714285714286,0,0.428571428571429,0.428571428571429,0.285714285714286,0,0,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0,0,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0,0,0.571428571428571,0.428571428571429,0.285714285714286,0,0.285714285714286,0.571428571428571,0.571428571428571,0,0.285714285714286,0.285714285714286,0,0.428571428571429,0.428571428571429,0.285714285714286,0,0.285714285714286,0.571428571428571,0.571428571428571,0,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0,0,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,0.285714285714286,"trin1274"
0.5,0.4,0.9,0,0.5,0,0.5,0.4,0.9,0,0.5,0.8,0.9,0.5,0,0.5,0,0.8,0.9,0.5,0,0.5,0.4,0.8,0.4,0.8,0,0.5,0.4,0.8,0.9,0.9,0.9,0.9,0.5,0,0.9,0.9,0.5,0,0.5,0.4,0.9,0,0.5,0.5,0,0.8,0.9,0.5,0,0.5,0.4,0.9,0,0.5,0.8,0.9,0.5,0,0.5,0.4,0.8,0.9,0.9,0.5,"trum1247"
0,0,0,0.857142857142857,0.857142857142857,0,0,0,0,0.857142857142857,0.857142857142857,0,0,0.857142857142857,0.857142857142857,0,0,0,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0,0,0.857142857142857,0.857142857142857,0,0,0.857142857142857,0.857142857142857,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,"tson1249"
